Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Afghanistan,AFG,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Afghanistan,AFG,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Afghanistan,AFG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.026,26.314,26.616,26.933
Afghanistan,AFG,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Afghanistan,AFG,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Afghanistan,AFG,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Afghanistan,AFG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,16.2,8.708,..,..
Afghanistan,AFG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,16.051,16.385,17.748,18.076
Afghanistan,AFG,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,14.543,8.45,..,..
Afghanistan,AFG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,14.449,15.008,16.559,16.797
Afghanistan,AFG,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,21.115,9.41,..,..
Afghanistan,AFG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,21.23,21.413,30.502,30.401
Afghanistan,AFG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.71,5.58,..,..
Afghanistan,AFG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,16.772,5.503,..,..
Afghanistan,AFG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.458,10.856,13.17,13.483
Afghanistan,AFG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,95,93,..,..
Afghanistan,AFG,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,64,68,68,..
Afghanistan,AFG,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,88.8506563,..,..,..
Afghanistan,AFG,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,12.375203,..,..,..
Afghanistan,AFG,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Afghanistan,AFG,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Afghanistan,AFG,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Afghanistan,AFG,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Afghanistan,AFG,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Afghanistan,AFG,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Afghanistan,AFG,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Afghanistan,AFG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.305978172,0.42852545,..,..
Afghanistan,AFG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,31119.04539,..,..,..
Afghanistan,AFG,Total fisheries production (metric tons),ER.FSH.PROD.MT,11444,12907,13150,..
Afghanistan,AFG,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Afghanistan,AFG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.228321083,0.181132658,0.176545692,..
Afghanistan,AFG,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Afghanistan,AFG,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Afghanistan,AFG,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,16.4,17.4,18.5,..
Afghanistan,AFG,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,83.8,84.5,85,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.1,97.1,81.7,..
Afghanistan,AFG,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,81.46499687,80.16138519,79.17505936,78.24199682
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.494552727,4.437871825,4.395300155,4.37390804
Afghanistan,AFG,Age dependency ratio (% of working-age population),SP.POP.DPND,85.9595496,84.59925702,83.57035951,82.61590486
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,6.506929763,6.506929763,..,..
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,58.74154823,58.74154823,..,..
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,383130,383130,..,..
Afghanistan,AFG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Afghanistan,AFG,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Afghanistan,AFG,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Afghanistan,AFG,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,10679.11,..,..,..
Afghanistan,AFG,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.97558252,33.59761887,33.70143232,..
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,5295721522,4777766384,4464150077,..
Afghanistan,AFG,"Air transport, passengers carried",IS.AIR.PSGR,449041.025,293212.994,..,..
Afghanistan,AFG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Afghanistan,AFG,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,98.1696273,..,..,..
Afghanistan,AFG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.812045225,..,..,..
Afghanistan,AFG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
Afghanistan,AFG,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,9.029006,9.4495825,10.1825,9.0243334
Afghanistan,AFG,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
Afghanistan,AFG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..
Afghanistan,AFG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.051,35.842,35.143,..
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,..
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,..
Canada,CAN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,..
Canada,CAN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..
Canada,CAN,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..
Canada,CAN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.64502558,24.82295061,24.97843234,..
Canada,CAN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,200,..,..,..
Canada,CAN,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
Canada,CAN,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
Canada,CAN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,100,100,100,100
Canada,CAN,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
Canada,CAN,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
Canada,CAN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,44.44118183,..,..,..
Canada,CAN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,84.47016729,85.85839231,86.42637664,..
Canada,CAN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,81.73014796,83.06066756,83.80564213,..
Canada,CAN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,87.5492913,88.98634042,89.32413709,..
Canada,CAN,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.29516,10.18537366,9.854296635,..
Canada,CAN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,12.43415388,11.4772561,11.00409663,..
Canada,CAN,Voice and Accountability: Percentile Rank,VA.PER.RNK,96.13526917,96.13526917,95.6521759,..
Canada,CAN,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10,10,..
Canada,CAN,Voice and Accountability: Estimate,VA.EST,1.471053362,1.445782304,1.434968352,..
Canada,CAN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..
Canada,CAN,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Canada,CAN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.562,81.653,81.752,81.862
Canada,CAN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Canada,CAN,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Canada,CAN,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Canada,CAN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,20.112,13.541,10.067,10.759
Canada,CAN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,20.157,13.571,10.112,10.591
Canada,CAN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,20.741,14.49,11.178,11.511
Canada,CAN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,20.81,14.544,11.252,11.378
Canada,CAN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,19.436,12.531,8.916,9.964
Canada,CAN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,19.46,12.547,8.943,9.777
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.657,7.527,5.28,5.415
Canada,CAN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.522,7.34,5.138,5.259
Canada,CAN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.777,7.694,5.408,5.529
Canada,CAN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,..,..,..,..
Canada,CAN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,90,..
Canada,CAN,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,16.96982587,18.16796337,19.27312508,16.71982268
Canada,CAN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,10.37413892,9.974228138,10.8993209,9.973245566
Canada,CAN,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Canada,CAN,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Canada,CAN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Canada,CAN,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Canada,CAN,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Canada,CAN,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Canada,CAN,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Canada,CAN,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Canada,CAN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Canada,CAN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Canada,CAN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Canada,CAN,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Canada,CAN,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Canada,CAN,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Canada,CAN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Canada,CAN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.241818746,4.949055814,..,..
Canada,CAN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,677709.2227,..,..,..
Canada,CAN,Total fisheries production (metric tons),ER.FSH.PROD.MT,935145.97,944369.17,870639.83,..
Canada,CAN,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Canada,CAN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
Canada,CAN,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Canada,CAN,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Canada,CAN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
Canada,CAN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
Canada,CAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Canada,CAN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,0.430669993,..,..
Canada,CAN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,24.00180193,23.93077154,23.822344,23.6824769
Canada,CAN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,27.25389602,28.17124679,29.10952807,30.04771845
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,51.25569795,52.10201833,52.93187207,53.73019535
Canada,CAN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,6.370735222,6.484576786,..,..
Canada,CAN,Agricultural land (sq. km),AG.LND.AGRI.K2,571174,569910,..,..
Canada,CAN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Canada,CAN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Canada,CAN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Canada,CAN,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,23479.3575,..,..,..
Canada,CAN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.839789311,..,..,..
Canada,CAN,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,31697684793,28943263460,32426323401,30964449638
Canada,CAN,"Air transport, passengers carried",IS.AIR.PSGR,27620000,24951000,..,..
Canada,CAN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Canada,CAN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,10.65109989,..,..,..
Canada,CAN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.351517307,..,..,..
Canada,CAN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,210.06,212.44,..,..
Canada,CAN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Canada,CAN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
